Crime_ID,Crime_Type,Time_of_Happening,Location,Day_of_Week,Severity,Reported_Time,Nearby_Landmark,Frequency_in_Last_30_Days
8445,Eve Teasing,11:24,Nangloi Jat,Saturday,Minor,20:42,Mall,25
8446,Eve Teasing,06:28,Sultan Pur Majra,Tuesday,Moderate,21:18,Park,29
8447,Stalking,21:11,Nangloi Jat,Thursday,Minor,02:32,School,4
8448,Honor Killing,03:43,Deoli,Sunday,Moderate,04:18,Market,20
8449,Dowry Death,06:54,Bhalswa Jahangir Pur,Wednesday,Minor,19:14,Park,17
8450,Domestic Violence,00:14,Karawal Nagar,Tuesday,Severe,11:04,Hospital,32
8451,Human Trafficking,11:46,Nangloi Jat,Wednesday,Severe,23:40,Mall,30
8452,Acid Attack,17:57,Burari,Friday,Severe,17:16,Police Station,19
8453,Eve Teasing,14:15,Bhalswa Jahangir Pur,Friday,Moderate,08:45,School,50
8454,Eve Teasing,03:08,Karawal Nagar,Friday,Minor,11:39,Apartment Complex,10
8455,Sexual Harassment,10:42,Dallo Pura,Thursday,Moderate,22:57,Apartment Complex,47
8456,Stalking,22:05,Kirari Suleman Nagar,Tuesday,Minor,19:31,Mall,34
8457,Human Trafficking,05:34,Karawal Nagar,Tuesday,Moderate,06:20,Police Station,2
8458,Acid Attack,19:29,Karawal Nagar,Monday,Minor,21:07,Market,14
8459,Eve Teasing,19:24,Hastsal,Sunday,Minor,02:50,Temple,7
8460,Dowry Death,01:00,Deoli,Monday,Moderate,08:22,Hospital,30
8461,Stalking,20:23,Sultan Pur Majra,Friday,Moderate,03:14,Police Station,34
8462,Acid Attack,14:53,Hastsal,Thursday,Moderate,05:45,Mall,33
8463,Acid Attack,16:31,Burari,Monday,Severe,07:44,Hospital,39
8464,Sexual Harassment,22:41,Deoli,Wednesday,Severe,17:03,Temple,8
8465,Eve Teasing,16:22,Nangloi Jat,Wednesday,Moderate,13:01,Market,41
8466,Human Trafficking,01:11,Bhalswa Jahangir Pur,Friday,Moderate,16:03,Temple,3
8467,Domestic Violence,04:08,Nangloi Jat,Monday,Severe,08:45,Hospital,8
8468,Sexual Harassment,18:22,Bhalswa Jahangir Pur,Sunday,Moderate,18:46,Police Station,43
8469,Dowry Death,05:43,Delhi Cantonment,Thursday,Moderate,01:57,Apartment Complex,1
8470,Dowry Death,02:28,Delhi Cantonment,Saturday,Minor,16:02,Apartment Complex,35
8471,Domestic Violence,00:19,Gokal Pur,Friday,Minor,08:09,Apartment Complex,38
8472,Domestic Violence,19:25,Mustafabad,Sunday,Severe,01:24,Park,22
8473,Stalking,09:16,Kirari Suleman Nagar,Friday,Moderate,19:54,School,31
8474,Stalking,23:43,Gokal Pur,Sunday,Minor,01:48,Park,18
8475,Sexual Harassment,03:03,Dallo Pura,Thursday,Severe,15:42,Hospital,12
8476,Honor Killing,06:53,Karawal Nagar,Saturday,Moderate,15:22,Police Station,29
8477,Stalking,09:05,Kirari Suleman Nagar,Friday,Minor,12:42,Market,9
8478,Stalking,13:56,Nangloi Jat,Sunday,Moderate,21:02,Park,2
8479,Stalking,23:03,Kirari Suleman Nagar,Tuesday,Minor,08:19,Temple,28
8480,Dowry Death,20:58,Gokal Pur,Tuesday,Minor,02:35,Apartment Complex,17
8481,Stalking,10:17,Nangloi Jat,Thursday,Moderate,06:49,Police Station,16
8482,Acid Attack,16:24,Kirari Suleman Nagar,Thursday,Severe,19:55,Park,15
8483,Dowry Death,18:33,Deoli,Tuesday,Severe,05:16,School,31
8484,Stalking,19:20,Mandoli,Wednesday,Moderate,00:06,Police Station,7
8485,Acid Attack,04:15,Sultan Pur Majra,Thursday,Moderate,15:29,Temple,38
8486,Acid Attack,04:37,Burari,Wednesday,Severe,01:16,Park,1
8487,Acid Attack,23:17,Kirari Suleman Nagar,Tuesday,Moderate,17:20,Park,2
8488,Domestic Violence,07:27,Delhi Cantonment,Saturday,Severe,10:41,Temple,2
8489,Eve Teasing,23:46,Gokal Pur,Wednesday,Minor,18:09,Market,34
8490,Domestic Violence,03:22,Sultan Pur Majra,Saturday,Moderate,07:21,Mall,43
8491,Honor Killing,01:55,Mustafabad,Saturday,Severe,01:06,Temple,4
8492,Stalking,17:41,Bhalswa Jahangir Pur,Thursday,Minor,21:51,Apartment Complex,25
8493,Honor Killing,00:42,Gokal Pur,Sunday,Severe,21:58,Mall,12
8494,Acid Attack,21:49,Bhalswa Jahangir Pur,Friday,Minor,07:53,School,42
8495,Stalking,01:46,Delhi Cantonment,Monday,Minor,16:11,Hospital,42
8496,Stalking,17:06,Deoli,Wednesday,Severe,17:53,School,16
8497,Stalking,06:21,Kirari Suleman Nagar,Monday,Moderate,01:39,Temple,31
8498,Acid Attack,23:54,Deoli,Friday,Moderate,16:35,Temple,4
8499,Dowry Death,05:04,Nangloi Jat,Wednesday,Severe,05:56,Apartment Complex,17
8500,Human Trafficking,02:29,Mandoli,Tuesday,Moderate,22:59,Temple,10
8501,Honor Killing,05:37,Karawal Nagar,Monday,Severe,23:54,Temple,0
8502,Honor Killing,08:01,Burari,Thursday,Minor,00:37,Temple,10
8503,Domestic Violence,01:37,Mustafabad,Wednesday,Moderate,17:25,Police Station,48
8504,Dowry Death,03:52,Bhalswa Jahangir Pur,Monday,Minor,14:49,Apartment Complex,38
8505,Human Trafficking,09:31,Mustafabad,Wednesday,Severe,10:33,Park,39
8506,Stalking,12:18,Hastsal,Tuesday,Severe,15:41,Apartment Complex,22
8507,Sexual Harassment,05:41,Mustafabad,Monday,Moderate,15:41,Mall,25
8508,Human Trafficking,10:54,Burari,Tuesday,Minor,07:39,Hospital,6
8509,Stalking,10:35,Hastsal,Thursday,Minor,21:41,Police Station,46
8510,Dowry Death,11:46,Burari,Wednesday,Severe,02:40,Police Station,23
8511,Domestic Violence,18:45,Hastsal,Thursday,Moderate,20:07,Mall,20
8512,Eve Teasing,12:20,Deoli,Friday,Moderate,05:19,Hospital,17
8513,Sexual Harassment,12:44,Deoli,Saturday,Severe,04:13,Market,46
8514,Eve Teasing,15:01,Mandoli,Saturday,Moderate,12:11,Temple,12
8515,Eve Teasing,09:07,Sultan Pur Majra,Monday,Moderate,11:59,Mall,8
8516,Honor Killing,05:05,Kirari Suleman Nagar,Monday,Severe,20:35,Temple,35
8517,Human Trafficking,11:38,Mustafabad,Monday,Severe,00:44,Apartment Complex,38
8518,Stalking,09:53,Delhi Cantonment,Friday,Severe,14:58,Apartment Complex,50
8519,Honor Killing,08:38,Karawal Nagar,Tuesday,Moderate,01:54,Mall,41
8520,Human Trafficking,13:53,Delhi Cantonment,Thursday,Moderate,01:40,Market,38
8521,Eve Teasing,16:47,Bhalswa Jahangir Pur,Tuesday,Minor,05:34,Apartment Complex,25
8522,Domestic Violence,02:31,Hastsal,Saturday,Moderate,01:13,Park,35
8523,Human Trafficking,13:55,Karawal Nagar,Wednesday,Moderate,20:15,Park,16
8524,Human Trafficking,16:27,Hastsal,Thursday,Severe,07:42,Park,41
8525,Dowry Death,09:55,Sultan Pur Majra,Monday,Minor,06:33,Mall,1
8526,Sexual Harassment,22:33,Delhi Cantonment,Tuesday,Moderate,14:52,Police Station,2
8527,Domestic Violence,12:18,Mandoli,Saturday,Moderate,16:43,Temple,30
8528,Honor Killing,07:46,Dallo Pura,Friday,Moderate,14:19,Police Station,38
8529,Dowry Death,19:07,Sultan Pur Majra,Friday,Moderate,20:57,Market,27
8530,Honor Killing,21:42,Dallo Pura,Thursday,Moderate,12:59,Apartment Complex,29
8531,Eve Teasing,18:03,Karawal Nagar,Wednesday,Moderate,02:02,Police Station,40
8532,Honor Killing,11:43,Gokal Pur,Wednesday,Moderate,01:06,Mall,37
8533,Dowry Death,20:07,Nangloi Jat,Sunday,Moderate,13:48,Temple,30
8534,Eve Teasing,09:20,Mustafabad,Sunday,Minor,11:51,School,31
8535,Human Trafficking,01:09,Burari,Saturday,Severe,07:32,Temple,37
8536,Sexual Harassment,18:13,Gokal Pur,Thursday,Minor,11:25,Park,17
8537,Eve Teasing,13:58,Burari,Thursday,Severe,13:14,Park,39
8538,Acid Attack,21:11,Bhalswa Jahangir Pur,Saturday,Minor,13:11,Temple,20
8539,Stalking,19:01,Deoli,Sunday,Severe,14:56,Mall,20
8540,Domestic Violence,04:25,Delhi Cantonment,Saturday,Minor,12:33,Market,44
8541,Eve Teasing,13:37,Delhi Cantonment,Thursday,Moderate,22:48,Mall,25
8542,Honor Killing,18:24,Mustafabad,Sunday,Moderate,17:06,Market,41
8543,Honor Killing,07:06,Mandoli,Saturday,Moderate,17:28,School,24
8544,Eve Teasing,17:23,Deoli,Monday,Moderate,07:21,Hospital,16
8545,Eve Teasing,08:52,Bhalswa Jahangir Pur,Saturday,Minor,09:30,Hospital,35
8546,Eve Teasing,16:50,Karawal Nagar,Friday,Severe,21:56,Park,36
8547,Honor Killing,19:46,Sultan Pur Majra,Monday,Moderate,01:48,Hospital,15
8548,Eve Teasing,08:24,Deoli,Wednesday,Moderate,19:41,Park,22
8549,Sexual Harassment,08:29,Sultan Pur Majra,Sunday,Minor,05:42,Temple,49
8550,Honor Killing,21:38,Gokal Pur,Wednesday,Moderate,11:49,School,4
8551,Acid Attack,09:05,Sultan Pur Majra,Thursday,Minor,21:47,Park,7
8552,Domestic Violence,07:00,Gokal Pur,Saturday,Severe,03:04,Police Station,40
8553,Acid Attack,17:25,Karawal Nagar,Sunday,Minor,15:29,Park,3
8554,Stalking,08:18,Gokal Pur,Tuesday,Moderate,19:32,Hospital,17
8555,Dowry Death,15:27,Karawal Nagar,Sunday,Minor,02:43,Market,14
8556,Domestic Violence,06:01,Mandoli,Monday,Severe,03:24,Police Station,0
8557,Honor Killing,21:46,Nangloi Jat,Sunday,Minor,13:17,Park,30
8558,Human Trafficking,11:43,Burari,Monday,Moderate,06:06,Apartment Complex,31
8559,Sexual Harassment,20:38,Nangloi Jat,Sunday,Severe,14:30,Hospital,17
8560,Stalking,06:47,Mandoli,Tuesday,Severe,13:37,Police Station,2
8561,Acid Attack,21:42,Dallo Pura,Tuesday,Minor,10:47,Market,50
8562,Stalking,20:04,Mandoli,Saturday,Severe,11:01,School,31
8563,Human Trafficking,05:08,Dallo Pura,Wednesday,Minor,16:36,Police Station,31
8564,Dowry Death,12:33,Gokal Pur,Wednesday,Severe,07:07,Apartment Complex,0
8565,Eve Teasing,10:51,Bhalswa Jahangir Pur,Tuesday,Severe,00:17,Hospital,31
8566,Eve Teasing,19:26,Kirari Suleman Nagar,Thursday,Severe,09:23,Temple,0
8567,Stalking,23:10,Kirari Suleman Nagar,Thursday,Moderate,23:51,Police Station,38
8568,Sexual Harassment,11:22,Mandoli,Tuesday,Moderate,01:16,Apartment Complex,26
8569,Honor Killing,20:21,Karawal Nagar,Friday,Severe,18:21,Apartment Complex,12
8570,Dowry Death,04:54,Kirari Suleman Nagar,Friday,Moderate,17:24,Temple,47
8571,Eve Teasing,06:52,Nangloi Jat,Thursday,Minor,18:29,Police Station,29
8572,Domestic Violence,09:23,Mustafabad,Saturday,Severe,04:52,Police Station,19
8573,Honor Killing,19:26,Dallo Pura,Thursday,Severe,08:53,Market,43
8574,Honor Killing,11:46,Mustafabad,Monday,Severe,00:50,Park,47
8575,Sexual Harassment,06:29,Dallo Pura,Tuesday,Severe,01:59,Hospital,6
8576,Stalking,07:02,Hastsal,Thursday,Severe,22:03,School,34
8577,Domestic Violence,02:35,Dallo Pura,Wednesday,Severe,06:13,Park,17
8578,Domestic Violence,11:19,Hastsal,Wednesday,Severe,16:12,Temple,11
8579,Honor Killing,20:34,Burari,Wednesday,Severe,23:38,Park,34
8580,Sexual Harassment,03:46,Delhi Cantonment,Monday,Severe,02:07,Park,2
8581,Human Trafficking,07:03,Nangloi Jat,Saturday,Moderate,07:26,Apartment Complex,16
8582,Honor Killing,14:41,Burari,Sunday,Severe,14:20,Police Station,16
8583,Stalking,16:39,Bhalswa Jahangir Pur,Monday,Minor,06:46,Market,35
8584,Eve Teasing,00:04,Delhi Cantonment,Saturday,Moderate,02:49,Mall,9
8585,Eve Teasing,09:52,Delhi Cantonment,Sunday,Minor,04:22,Market,19
8586,Stalking,21:45,Mandoli,Monday,Minor,16:27,Police Station,19
8587,Dowry Death,23:27,Karawal Nagar,Saturday,Minor,00:25,Temple,44
8588,Sexual Harassment,02:55,Burari,Monday,Moderate,12:29,Market,6
8589,Honor Killing,06:32,Karawal Nagar,Sunday,Severe,14:12,Park,1
8590,Acid Attack,05:34,Delhi Cantonment,Thursday,Moderate,06:51,Temple,49
8591,Domestic Violence,18:17,Bhalswa Jahangir Pur,Tuesday,Severe,21:28,School,35
8592,Domestic Violence,11:50,Dallo Pura,Friday,Minor,08:08,Temple,44
8593,Human Trafficking,22:16,Karawal Nagar,Monday,Moderate,06:08,School,18
8594,Sexual Harassment,04:49,Karawal Nagar,Sunday,Minor,23:13,Hospital,34
8595,Sexual Harassment,01:40,Kirari Suleman Nagar,Wednesday,Minor,08:55,Mall,42
8596,Eve Teasing,01:02,Gokal Pur,Wednesday,Minor,18:11,Park,40
8597,Acid Attack,15:51,Mustafabad,Sunday,Moderate,08:32,Market,35
8598,Human Trafficking,07:34,Gokal Pur,Tuesday,Minor,13:19,School,50
8599,Domestic Violence,19:24,Kirari Suleman Nagar,Saturday,Severe,00:12,Police Station,34
8600,Honor Killing,23:12,Mustafabad,Sunday,Moderate,10:32,Mall,48
8601,Dowry Death,22:13,Bhalswa Jahangir Pur,Tuesday,Moderate,18:09,Park,26
8602,Acid Attack,00:46,Kirari Suleman Nagar,Tuesday,Moderate,23:25,Apartment Complex,8
8603,Domestic Violence,17:53,Gokal Pur,Thursday,Moderate,02:57,Police Station,36
8604,Eve Teasing,17:25,Mandoli,Monday,Moderate,19:00,School,20
8605,Human Trafficking,00:35,Sultan Pur Majra,Monday,Moderate,21:32,Market,10
8606,Dowry Death,06:08,Nangloi Jat,Friday,Severe,06:54,Market,45
8607,Honor Killing,00:39,Burari,Sunday,Severe,14:09,Police Station,22
8608,Acid Attack,09:29,Sultan Pur Majra,Friday,Severe,10:07,Temple,5
8609,Honor Killing,04:53,Karawal Nagar,Sunday,Minor,20:50,Park,25
8610,Eve Teasing,02:23,Hastsal,Friday,Severe,04:35,Temple,50
8611,Acid Attack,17:32,Sultan Pur Majra,Friday,Severe,14:10,School,4
8612,Sexual Harassment,07:02,Burari,Tuesday,Moderate,03:04,Park,13
8613,Human Trafficking,06:04,Nangloi Jat,Tuesday,Moderate,21:21,Park,18
8614,Honor Killing,01:23,Gokal Pur,Saturday,Moderate,09:42,Police Station,22
8615,Sexual Harassment,11:29,Burari,Sunday,Moderate,22:28,Hospital,13
8616,Acid Attack,06:38,Nangloi Jat,Wednesday,Moderate,21:49,Hospital,6
8617,Eve Teasing,15:31,Nangloi Jat,Friday,Moderate,03:37,Mall,19
8618,Eve Teasing,18:59,Nangloi Jat,Saturday,Severe,04:06,Temple,27
8619,Stalking,23:30,Deoli,Friday,Minor,02:04,Market,25
8620,Stalking,04:57,Mustafabad,Thursday,Minor,05:31,School,20
8621,Eve Teasing,03:28,Karawal Nagar,Thursday,Moderate,07:13,Park,40
8622,Eve Teasing,11:17,Burari,Monday,Moderate,09:07,Park,17
8623,Eve Teasing,16:29,Nangloi Jat,Monday,Severe,08:50,School,39
8624,Sexual Harassment,06:44,Hastsal,Monday,Severe,05:21,Mall,12
8625,Human Trafficking,11:22,Kirari Suleman Nagar,Sunday,Minor,09:51,Apartment Complex,3
8626,Acid Attack,13:53,Bhalswa Jahangir Pur,Friday,Moderate,16:54,School,4
8627,Domestic Violence,22:59,Sultan Pur Majra,Saturday,Moderate,09:12,Police Station,11
8628,Domestic Violence,13:31,Delhi Cantonment,Saturday,Severe,19:54,Apartment Complex,10
8629,Human Trafficking,07:33,Mustafabad,Saturday,Minor,07:06,Park,19
8630,Dowry Death,01:59,Karawal Nagar,Saturday,Severe,09:56,School,10
8631,Sexual Harassment,15:04,Burari,Monday,Minor,03:38,Temple,11
8632,Human Trafficking,04:59,Gokal Pur,Sunday,Minor,12:47,Police Station,32
8633,Stalking,03:37,Nangloi Jat,Thursday,Minor,14:55,Hospital,34
8634,Human Trafficking,22:06,Sultan Pur Majra,Tuesday,Minor,15:15,School,37
8635,Eve Teasing,06:11,Mandoli,Monday,Minor,14:52,Mall,34
8636,Honor Killing,09:50,Sultan Pur Majra,Thursday,Minor,05:01,School,18
8637,Dowry Death,08:06,Hastsal,Tuesday,Minor,06:05,Mall,6
8638,Acid Attack,01:49,Sultan Pur Majra,Saturday,Moderate,12:04,School,20
8639,Acid Attack,14:29,Mandoli,Sunday,Severe,13:09,Park,1
8640,Sexual Harassment,17:24,Deoli,Monday,Minor,23:56,School,34
8641,Eve Teasing,03:42,Mandoli,Monday,Severe,05:23,Market,16
8642,Eve Teasing,14:16,Bhalswa Jahangir Pur,Sunday,Severe,08:18,Mall,46
8643,Stalking,10:39,Mustafabad,Wednesday,Minor,21:46,Apartment Complex,20
8644,Eve Teasing,11:41,Mustafabad,Wednesday,Severe,20:09,Mall,47
8645,Human Trafficking,17:13,Deoli,Tuesday,Severe,11:08,School,8
8646,Honor Killing,08:09,Karawal Nagar,Sunday,Moderate,21:11,Police Station,23
8647,Sexual Harassment,00:25,Deoli,Tuesday,Severe,11:05,School,1
8648,Acid Attack,14:52,Kirari Suleman Nagar,Tuesday,Severe,02:35,Hospital,1
8649,Human Trafficking,04:03,Kirari Suleman Nagar,Friday,Minor,22:49,Temple,11
8650,Acid Attack,08:00,Mandoli,Tuesday,Severe,15:15,School,5
8651,Eve Teasing,21:36,Bhalswa Jahangir Pur,Tuesday,Severe,14:30,Park,28
8652,Honor Killing,03:51,Karawal Nagar,Sunday,Moderate,19:09,Hospital,40
8653,Acid Attack,00:20,Karawal Nagar,Saturday,Minor,06:17,Apartment Complex,1
8654,Acid Attack,07:25,Nangloi Jat,Saturday,Moderate,16:20,Park,32
8655,Human Trafficking,11:22,Mustafabad,Saturday,Minor,08:34,Police Station,4
8656,Eve Teasing,15:11,Sultan Pur Majra,Saturday,Moderate,19:53,Market,33
8657,Acid Attack,10:45,Delhi Cantonment,Saturday,Minor,10:54,Park,4
8658,Human Trafficking,08:42,Mandoli,Saturday,Severe,22:02,Hospital,33
8659,Domestic Violence,19:16,Mandoli,Tuesday,Minor,00:24,Apartment Complex,39
8660,Human Trafficking,23:43,Nangloi Jat,Wednesday,Moderate,19:51,Apartment Complex,27
8661,Dowry Death,23:56,Hastsal,Thursday,Severe,05:36,Market,15
8662,Acid Attack,18:46,Delhi Cantonment,Wednesday,Severe,23:34,Hospital,41
8663,Honor Killing,23:45,Gokal Pur,Wednesday,Moderate,13:53,Police Station,50
8664,Dowry Death,21:23,Deoli,Wednesday,Moderate,04:43,Mall,19
8665,Stalking,05:38,Dallo Pura,Saturday,Moderate,15:50,Apartment Complex,29
8666,Dowry Death,21:47,Bhalswa Jahangir Pur,Tuesday,Moderate,22:20,Apartment Complex,3
8667,Honor Killing,06:20,Burari,Saturday,Minor,09:53,Police Station,2
8668,Eve Teasing,10:39,Sultan Pur Majra,Saturday,Moderate,01:43,Temple,21
8669,Domestic Violence,11:13,Nangloi Jat,Wednesday,Minor,01:22,Police Station,5
8670,Stalking,15:41,Nangloi Jat,Monday,Minor,23:51,Mall,2
8671,Domestic Violence,19:40,Mandoli,Friday,Minor,08:02,Hospital,46
8672,Human Trafficking,22:00,Mustafabad,Thursday,Minor,17:36,Police Station,1
8673,Domestic Violence,04:47,Hastsal,Monday,Severe,13:24,Park,5
8674,Acid Attack,02:27,Dallo Pura,Saturday,Moderate,13:46,Market,37
8675,Honor Killing,14:15,Mustafabad,Saturday,Moderate,03:22,Market,33
8676,Dowry Death,00:23,Mandoli,Saturday,Severe,04:35,Park,9
8677,Acid Attack,22:46,Sultan Pur Majra,Wednesday,Severe,21:59,Hospital,8
8678,Dowry Death,01:06,Hastsal,Wednesday,Minor,21:26,Market,40
8679,Sexual Harassment,11:43,Hastsal,Wednesday,Moderate,17:47,Mall,15
8680,Human Trafficking,11:38,Gokal Pur,Friday,Minor,18:13,Apartment Complex,46
8681,Acid Attack,11:42,Mandoli,Tuesday,Moderate,11:41,Market,46
8682,Stalking,20:22,Kirari Suleman Nagar,Tuesday,Moderate,08:17,Mall,12
8683,Dowry Death,21:55,Delhi Cantonment,Wednesday,Minor,09:11,Hospital,29
8684,Acid Attack,00:05,Karawal Nagar,Tuesday,Severe,09:26,Temple,8
8685,Domestic Violence,12:07,Nangloi Jat,Thursday,Severe,02:16,Market,49
8686,Sexual Harassment,20:31,Karawal Nagar,Monday,Moderate,23:20,Temple,39
8687,Acid Attack,19:53,Kirari Suleman Nagar,Tuesday,Minor,04:01,School,33
8688,Honor Killing,19:30,Dallo Pura,Friday,Severe,11:49,Market,10
8689,Stalking,02:28,Gokal Pur,Saturday,Minor,01:11,Temple,6
8690,Eve Teasing,12:25,Deoli,Monday,Minor,15:15,Park,18
8691,Eve Teasing,07:14,Sultan Pur Majra,Saturday,Moderate,17:03,Mall,7
8692,Sexual Harassment,09:37,Bhalswa Jahangir Pur,Sunday,Severe,13:20,Hospital,37
8693,Domestic Violence,15:53,Burari,Sunday,Moderate,02:35,Temple,2
8694,Eve Teasing,01:46,Karawal Nagar,Wednesday,Minor,05:25,Mall,26
8695,Acid Attack,13:48,Nangloi Jat,Thursday,Minor,23:10,Market,44
8696,Domestic Violence,18:27,Mustafabad,Monday,Severe,15:13,School,50
8697,Domestic Violence,09:44,Deoli,Saturday,Minor,14:06,Police Station,14
8698,Sexual Harassment,13:39,Gokal Pur,Friday,Minor,15:17,Park,21
8699,Eve Teasing,00:38,Nangloi Jat,Friday,Severe,06:52,Mall,49
8700,Eve Teasing,13:57,Mustafabad,Tuesday,Severe,18:26,Police Station,10
8701,Dowry Death,00:19,Deoli,Thursday,Minor,09:29,Apartment Complex,20
8702,Human Trafficking,18:34,Nangloi Jat,Thursday,Minor,13:39,Hospital,4
8703,Stalking,21:03,Sultan Pur Majra,Friday,Severe,22:54,Park,1
8704,Honor Killing,20:19,Deoli,Friday,Minor,14:34,Hospital,50
8705,Acid Attack,19:54,Bhalswa Jahangir Pur,Sunday,Moderate,08:19,Market,9
8706,Dowry Death,02:38,Karawal Nagar,Thursday,Moderate,01:17,Market,3
8707,Human Trafficking,18:47,Dallo Pura,Sunday,Minor,19:05,Apartment Complex,9
8708,Sexual Harassment,00:03,Dallo Pura,Tuesday,Minor,19:41,School,24
8709,Acid Attack,20:39,Kirari Suleman Nagar,Monday,Minor,11:07,School,34
8710,Acid Attack,22:33,Bhalswa Jahangir Pur,Saturday,Minor,05:01,Apartment Complex,3
8711,Domestic Violence,13:14,Karawal Nagar,Saturday,Severe,22:48,School,36
8712,Honor Killing,06:12,Karawal Nagar,Friday,Moderate,11:11,Apartment Complex,4
8713,Domestic Violence,21:30,Mandoli,Sunday,Moderate,19:48,School,17
8714,Sexual Harassment,15:22,Kirari Suleman Nagar,Sunday,Moderate,02:29,Apartment Complex,49
8715,Stalking,11:23,Mustafabad,Friday,Minor,07:47,Market,12
8716,Acid Attack,07:55,Mustafabad,Friday,Moderate,03:43,Market,16
8717,Domestic Violence,17:21,Hastsal,Friday,Severe,21:43,Mall,23
8718,Acid Attack,09:55,Mustafabad,Friday,Minor,05:56,Apartment Complex,29
8719,Domestic Violence,20:17,Delhi Cantonment,Sunday,Moderate,03:53,Park,37
8720,Stalking,22:14,Mustafabad,Wednesday,Moderate,12:08,Temple,23
8721,Acid Attack,21:02,Mandoli,Thursday,Severe,12:44,School,49
8722,Stalking,19:47,Hastsal,Monday,Minor,00:52,Market,22
8723,Honor Killing,08:33,Mandoli,Tuesday,Severe,04:25,Market,6
8724,Eve Teasing,10:28,Gokal Pur,Tuesday,Severe,08:28,School,25
8725,Dowry Death,03:10,Bhalswa Jahangir Pur,Monday,Severe,07:30,School,6
8726,Eve Teasing,11:42,Dallo Pura,Thursday,Minor,06:21,Hospital,21
8727,Stalking,05:40,Kirari Suleman Nagar,Sunday,Moderate,19:24,Mall,2
8728,Honor Killing,08:09,Kirari Suleman Nagar,Friday,Moderate,22:01,Apartment Complex,3
8729,Sexual Harassment,23:23,Karawal Nagar,Saturday,Moderate,21:52,Hospital,4
8730,Domestic Violence,04:42,Gokal Pur,Sunday,Severe,16:41,School,16
8731,Eve Teasing,19:17,Sultan Pur Majra,Thursday,Severe,04:28,Mall,39
8732,Human Trafficking,22:45,Hastsal,Sunday,Moderate,17:40,School,47
8733,Sexual Harassment,21:25,Sultan Pur Majra,Sunday,Moderate,13:50,Hospital,36
8734,Human Trafficking,01:17,Gokal Pur,Saturday,Severe,00:50,Mall,9
8735,Domestic Violence,02:16,Nangloi Jat,Sunday,Severe,02:38,Mall,47
8736,Stalking,21:35,Deoli,Friday,Minor,10:50,Police Station,9
8737,Acid Attack,19:17,Deoli,Friday,Minor,11:16,Apartment Complex,17
8738,Domestic Violence,14:42,Mustafabad,Monday,Moderate,19:03,School,27
8739,Domestic Violence,15:28,Karawal Nagar,Friday,Moderate,05:38,Apartment Complex,2
8740,Honor Killing,03:49,Delhi Cantonment,Sunday,Moderate,01:20,Market,27
8741,Dowry Death,23:31,Mandoli,Monday,Moderate,14:14,School,23
8742,Human Trafficking,21:17,Mandoli,Tuesday,Minor,16:37,Park,33
8743,Honor Killing,20:01,Delhi Cantonment,Sunday,Moderate,06:45,School,0
8744,Dowry Death,06:12,Burari,Thursday,Severe,05:48,Park,46
8745,Acid Attack,04:07,Delhi Cantonment,Thursday,Minor,01:51,School,35
8746,Acid Attack,16:23,Kirari Suleman Nagar,Saturday,Moderate,20:04,Mall,33
8747,Acid Attack,01:02,Sultan Pur Majra,Friday,Severe,19:13,School,47
8748,Honor Killing,06:20,Karawal Nagar,Thursday,Minor,20:29,Park,43
8749,Dowry Death,11:56,Bhalswa Jahangir Pur,Monday,Moderate,01:27,Park,21
8750,Sexual Harassment,02:24,Deoli,Sunday,Minor,01:02,Mall,14
8751,Domestic Violence,18:01,Kirari Suleman Nagar,Sunday,Minor,02:50,Mall,34
